anchor_drug_id,canonical_rxcui,canonical_drug_name,canonical_tty
4667,9880,sodium hydroxide,IN
4668,9884,sodium iodide,IN
4669,105673,sodium ironedetate,IN
4670,314832,sodium lauryl sulfoacetate,IN
4671,36696,sodium metabisulfite,IN
4672,36699,sodium molybdate(vi),IN
4673,36700,sodium nitrate,IN
4674,36709,sodium phosphate,IN
4675,236719,"sodium phosphate, dibasic",IN
4676,235496,"sodium phosphate, monobasic",IN
4677,56512,sodium polystyrene sulfonate,IN
4678,8010,sodium stibogluconate,IN
4679,1311370,sodium succinate,IN
4680,36721,sodium sulfate,IN
4681,1293719,sodium sulfide,IN
4682,56524,sodium tartrate,IN
4683,9913,sodium tetradecyl sulfate,IN
4684,2047628,sodium zirconium cyclosilicate,IN
4685,1484911,sofosbuvir,IN
4686,2689322,sofpironium,IN
4687,1551455,solasulfone,IN
4688,322167,solifenacin,IN
4689,2121751,solriamfetol,IN
4690,2557373,somapacitan,IN
4691,236901,somatorelin,IN
4692,9939,somatostatin,IN
4693,56570,somatrem,IN
4694,2644503,somatrogon,IN
4695,61148,somatropin,IN
4696,1427014,sometribove,IN
4697,1659191,sonidegib,IN
4698,495881,sorafenib,IN
4699,1367146,sorbitan,IN
4700,9945,sorbitol,IN
4701,1311406,sorghum bicolor pollen extract,IN
4702,2638675,sotagliflozin,IN
4703,9947,sotalol,IN
4704,2678930,sotatercept,IN
4705,2550714,sotorasib,IN
4706,2550731,sotrovimab,IN
4707,867260,southern bayberry pollen extract,IN
4708,885750,southern ragweed pollen extract,IN
4709,1363446,soy sterol,IN
4710,9949,soybean oil,IN
4711,1309980,soybean seed oil,IN
4712,18469,sparfloxacin,IN
4713,2630535,sparsentan,IN
4714,270,spectinomycin,IN
4715,9968,spermaceti,IN
4716,1483262,spermidine,IN
4717,1483263,spermine,IN
4718,2610417,spesolimab,IN
4719,299081,spinosad,IN
4720,895919,spiny pigweed pollen extract,IN
4721,9991,spiramycin,IN
4722,36908,spirapril,IN
4723,9997,spironolactone,IN
4724,487252,spirulina,IN
4725,1363644,squalane,IN
4726,10014,squalene,IN
4727,221166,standardized senna concentrate,IN
4728,37032,stannous chloride,IN
4729,10030,stannous fluoride,IN
4730,10032,stanozolol,IN
4731,10046,starch,IN
4732,1367117,"starch, rice",IN
4733,2619252,"starch, tapioca",IN
4734,1367109,"starch, wheat",IN
4735,59763,stavudine,IN
4736,1368706,stearate,IN
4737,37071,stearyl alcohol,IN
4738,1370626,stearyl fumarate,IN
4739,2373652,stem bromelain,IN
4740,2375829,stepronin,IN
4741,37106,stevioside,IN
4742,580119,stinging nettle extract,IN
4743,2054968,stiripentol,IN
4744,901620,streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4745,2566305,streptococcus pneumoniae serotype 1 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 10a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 11a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 12f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 15b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 8 capsular antigen diphtheria crm197 protein conjugate vaccine / streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine,MIN
4746,798220,streptococcus pneumoniae serotype 14 capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4747,798222,streptococcus pneumoniae serotype 18c capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4748,901624,streptococcus pneumoniae serotype 19a capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4749,798224,streptococcus pneumoniae serotype 19f capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4750,2566297,streptococcus pneumoniae serotype 22f capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4751,798226,streptococcus pneumoniae serotype 23f capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4752,901628,streptococcus pneumoniae serotype 3 capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4753,2566296,streptococcus pneumoniae serotype 33f capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4754,798228,streptococcus pneumoniae serotype 4 capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4755,901631,streptococcus pneumoniae serotype 5 capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4756,901633,streptococcus pneumoniae serotype 6a capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4757,798230,streptococcus pneumoniae serotype 6b capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4758,901636,streptococcus pneumoniae serotype 7f capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4759,798232,streptococcus pneumoniae serotype 9v capsular antigen diphtheria crm197 protein conjugate vaccine,IN
4760,854930,streptococcus pneumoniae type 1 capsular polysaccharide antigen,IN
4761,854932,streptococcus pneumoniae type 10a capsular polysaccharide antigen,IN
4762,854934,streptococcus pneumoniae type 11a capsular polysaccharide antigen,IN
4763,854936,streptococcus pneumoniae type 12f capsular polysaccharide antigen,IN
4764,854938,streptococcus pneumoniae type 14 capsular polysaccharide antigen,IN
4765,854940,streptococcus pneumoniae type 15b capsular polysaccharide antigen,IN
4766,854942,streptococcus pneumoniae type 17f capsular polysaccharide antigen,IN
4767,854944,streptococcus pneumoniae type 18c capsular polysaccharide antigen,IN
4768,854946,streptococcus pneumoniae type 19a capsular polysaccharide antigen,IN
4769,854948,streptococcus pneumoniae type 19f capsular polysaccharide antigen,IN
4770,854950,streptococcus pneumoniae type 2 capsular polysaccharide antigen,IN
4771,854952,streptococcus pneumoniae type 20 capsular polysaccharide antigen,IN
4772,854954,streptococcus pneumoniae type 22f capsular polysaccharide antigen,IN
4773,854956,streptococcus pneumoniae type 23f capsular polysaccharide antigen,IN
4774,854958,streptococcus pneumoniae type 3 capsular polysaccharide antigen,IN
4775,854960,streptococcus pneumoniae type 33f capsular polysaccharide antigen,IN
4776,854962,streptococcus pneumoniae type 4 capsular polysaccharide antigen,IN
4777,854964,streptococcus pneumoniae type 5 capsular polysaccharide antigen,IN
4778,854966,streptococcus pneumoniae type 6b capsular polysaccharide antigen,IN
4779,854968,streptococcus pneumoniae type 7f capsular polysaccharide antigen,IN
4780,854970,streptococcus pneumoniae type 8 capsular polysaccharide antigen,IN
4781,854972,streptococcus pneumoniae type 9n capsular polysaccharide antigen,IN
4782,854974,streptococcus pneumoniae type 9v capsular polysaccharide antigen,IN
4783,2593692,streptococcus thermophilus,IN
4784,10106,streptokinase,IN
4785,10109,streptomycin,IN
4786,10114,streptozocin,IN
4787,10122,strontium,IN
4788,37175,strontium chloride,IN
4789,66422,strychnine,IN
4790,89818,styramate,IN
4791,3446,succimer,IN
4792,1307106,succinate,IN
4793,37255,succinic acid,IN
4794,56790,succinylated gelatin,IN
4795,10154,succinylcholine,IN
4796,37289,succinylsulfathiazole,IN
4797,10156,sucralfate,IN
4798,1439115,sucralose,IN
4799,1484283,sucroferric oxyhydroxide,IN
4800,10159,sucrose,IN
4801,1098455,sudan grass pollen extract,IN
4802,56795,sufentanil,IN
4803,1726988,sugammadex,IN
4804,899359,sugar beet allergenic extract,IN
4805,852132,sugar beet pollen extract,IN
4806,10167,sulbactam,IN
4807,10168,sulbenicillin,IN
4808,37317,sulbutiamine,IN
4809,37319,sulconazole,IN
4810,37320,sulfabenzamide,IN
4811,10169,sulfacetamide,IN
4812,2476008,sulfachlorpyridazine,IN
4813,236832,sulfachrysoidine,IN
4814,78902,sulfacytine,IN
4815,10171,sulfadiazine,IN
4816,10172,sulfadimethoxine,IN
4817,10173,sulfadoxine,IN
4818,37324,sulfaethidole,IN
4819,10174,sulfaguanidine,IN
4820,10175,sulfalene,IN
4821,10176,sulfamerazine,IN
4822,10178,sulfamethazine,IN
4823,10179,sulfamethizole,IN
4824,10180,sulfamethoxazole,IN
4825,10831,sulfamethoxazole / trimethoprim,MIN
4826,10181,sulfamethoxypyridazine,IN
4827,37328,sulfametrole,IN
4828,10183,sulfamoxole,IN
4829,10184,sulfanilamide,IN
4830,10188,sulfapyridine,IN
4831,1306111,sulfaquinoxaline,IN
4832,9524,sulfasalazine,IN
4833,1426598,sulfate ion,IN
4834,10193,sulfathiazole,IN
4835,10205,sulfinpyrazone,IN
4836,10206,sulfisomidine,IN
4837,10207,sulfisoxazole,IN
4838,10212,sulfobromophthalein,IN
4839,1362879,sulfur dioxide,IN
4840,1599276,sulfur hexafluoride,IN
4841,10231,sulfuric acid,IN
4842,2266498,sulfurous acid,IN
4843,10237,sulindac,IN
4844,1311567,sulisobenzone,IN
4845,2717833,sulopenem,IN
4846,10239,sulpiride,IN
4847,10240,sulthiame,IN
4848,37416,sultopride,IN
4849,37418,sumatriptan,IN
4850,37422,sunflower oil,IN
4851,852509,sunflower pollen extract,IN
4852,357977,sunitinib,IN
4853,2719226,sunvozertinib,IN
4854,10255,suprofen,IN
4855,10256,suramin,IN
4856,2591404,sutimlimab,IN
4857,1547099,suvorexant,IN
4858,2704819,suzetrigine,IN
4859,852627,sweet gum pollen extract,IN
4860,851898,sweet vernal grass pollen extract,IN
4861,1370776,swertia japonica extract,IN
4862,2375531,symclosene,IN
4863,10288,synephrine,IN
4864,1371994,synthetic camphor,IN
4865,253166,"synthetic conjugated estrogens, a",IN
4866,618365,"synthetic conjugated estrogens, b",IN
4867,852663,syrian hamster skin extract,IN
4868,291204,tacalcitol,IN
4869,10318,tacrine,IN
4870,42316,tacrolimus,IN
4871,358263,tadalafil,IN
4872,1545063,tafamidis,IN
4873,2387211,tafasitamab,IN
4874,2054023,tafenoquine,IN
4875,1244607,tafluprost,IN
4876,851902,tag alder pollen extract,IN
4877,2109055,tagraxofusp,IN
4878,10322,talampicillin,IN
4879,2099704,talazoparib,IN
4880,89810,talbutal,IN
4881,10323,talc,IN
4882,2716919,taletrectinib,IN
4883,1291609,taliglucerase alfa,IN
4884,2670341,talinexomer,IN
4885,37546,talinolol,IN
4886,1006506,tall oat grass pollen extract,IN
4887,236770,talniflumate,IN
4888,2644447,talquetamab,IN
4889,900131,tamarack pollen extract,IN
4890,10324,tamoxifen,IN
4891,77492,tamsulosin,IN
4892,2682551,tangeretin,IN
4893,10328,tannic acid,IN
4894,1311490,tantalum,IN
4895,787390,tapentadol,IN
4896,2602286,tapinarof,IN
4897,901346,tapioca starch allergenic extract,IN
4898,2682954,tarlatamab,IN
4899,37578,tartaric acid,IN
4900,1314221,tartrate,IN
4901,1490468,tasimelteon,IN
4902,283746,tasonermin,IN
