normalized_surface_form,match_count,matched_rxcuis,matched_ttys,matched_names,concept_classes,mapping_status,mapping_rule,canonical_rxcui,canonical_name,canonical_tty
human growth hormone-carboxy-terminal peptide (ctp) of the beta chain of human chorionic gonadotropin fusion protein,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human haptoglobulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human hbv immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human hemoglobin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human hepatitis b immunoglobulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human hepatitis b virus immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human hepatitis-b immunoglobulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpes virus 5 dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpes virus-5 dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpesvirus 3 immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpesvirus 3 live (attenuated) antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpesvirus 4 dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpesvirus 5 dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpesvirus-4 dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human herpesvirus-5 dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human heterologous liver cells,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human hyaluronidase ph-20 (hyaluronoglucosaminidase ph-20, sperm adhesion molecule 1, ec 3.2.1.35) precursor-(36-482)-peptide (mature (1-447)-peptide), produced in chinese hamster ovary (cho) cells, glycoform alfa, substituted on n6 of an average of 4 to",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human iga,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igg,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igg1 anti-human cytomegalovirus monoclonal antibody ljp538,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igg1 anti-il-15 monoclonal antibody,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igg1fc- imod domain (amino acids 2-60) of human hars fusion protein,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igg2 anti-monoclonal antibody directed against mucosal addressin cell adhesion molecule (madcam),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igg2 monoclonal antibody directed against the mucosal addressin cell adhesion molecule,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igg4-based anti-cd3 x anti-bcma bispecific monoclonal antibody that binds to cd3 and bcma,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human igm,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human il-12 (recombinant),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human il-15,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human immuno-conjugate 1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human immunodeficiency virus dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human immunodeficiency virus rna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human immunoglobulin a,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human immunoglobulin g,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human immunoglobulin g, immune globulin intravenous (human)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human immunoglobulin g1 constant region - human ectodysplasin-a1 receptor-binding domain fusion protein,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human immunoglobulin gamma fc region receptor ii-b (fc.gamma.rii-b), extracellular n-terminal fragment, produced in escherichia coli",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human immunoglobulin m,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human inducible t-cell co-stimulator ligand (icos ligand) n-terminal fragment (1-122) (variant (n52>h, n57>y, q100>r), fused via peptidyl linker 123ggggsggggs132 to a human immunoglobulin g1 fc fragment (133-363) variant (c137>s, l151>a, l152>e, g154>a,",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human insulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human insulin (rdna),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human insulin-like growth factor ii,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human interferon beta,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human interferon omega 1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human interferon omega-1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human interleukin 2 fragment (1-59), variant (cys125>ser51), fused via peptidyl linker (60gg61) to human interleukin 2 fragment (62-132), fused via peptidyl linker (133gsgggs138) to human interleukin 2 receptor α-chain fragment (139-303), produced in ch",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human interleukin 22 (1-146), fused to human immunoglobulin heavy constant gamma 4 (ch1(97-98), h(s10>p(158)), ch2(n67>g(227)))-(147-377), dimer (156-156':159-159')-bisdisulfide, produced in cho cells, glycoform alfa",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human interleukin-2,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human interleukin-3 (nonglycosylated),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human jurkat tumor derived (dupont),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human lactoferrin 1-11,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human lactoferrin peptide hlf1-11,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human laminin-111,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human leukocyte interferon,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human leukocyte interferon (meloy),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human leukocyte interferon (w-l),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human leukocyte interferon, beta (mochida)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human lymphoblastoid interferon (bw),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human lysozyme goat milk,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human lysozyme-containing goat milk,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human major histocompatibility complex (mhc) non-restricted t-cell line 104,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human menopausal gonadotrophin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human menopausal gonadotropin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human menopausal gonadotropin (urine derived),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human menstrual blood-derived stem cells,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human metastin 45-54,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human milk oligosaccharides-based formulation pbcln-010,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human moab lico 28a32,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human monoclonal antibody against platelet-derived growth factor d,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human monoclonal antibody based on an igg1 lambda framework against human interferon gamma,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human monoclonal antibody directed against serotype 011 pseudomonas aeruginosa,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human monoclonal antibody directed against serotype o1 pseudomonas aeruginosa,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human monoclonal antibody targeting cc-chemokine ligand 2 (cnto 888),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human musculoskeletal tissue,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human natural killer-1 antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human normal immunoglobulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human oligopeptide-24,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papilloma virus (hpv) type 16 e6/e7 synthetic long peptide (slp) vaccine component d-3082-l,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papilloma virus (hpv) type 16 e6/e7 synthetic long peptide (slp) vaccine component l-3972-t,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papilloma virus dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papilloma virus l1 virus-like particle v504 vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papilloma virus mrna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus 16 circulating tumor dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus 16 e6 peptide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus 16 e7 peptide/padre 965.10,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus 16/18 l1 virus-like particle/as04 vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus 9-valent vaccine, recombinant",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus antigen, b",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus antigen, c",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus antigen, d",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus bivalent types 16 and 18 vaccine, recombinant",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus bivalent vaccine, recombinant",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus e6/e7 messenger rna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus e6/e7 mrna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus e6/e7 mrna measurement,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus messenger rna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus mrna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus quadrivalent (types 6, 11, 16, and 18) vaccine, recombinant",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus quadrivalent (types 6, 11, 16, and 18) vaccine, recombinant, human quadrivalent (types 6, 11, 16, and 18) vaccine, recombinant",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus type 11 capsid protein antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 11 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus type 16 capsid protein antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 16 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 16 l1 capsid protein residues 2-471 antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 16 vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus type 18 capsid protein antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 18 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 18 l1 capsid protein residues 2-472 antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 31 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 33 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 45 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 52 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 58 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus type 6 capsid protein antigen, a",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus type 6 l1 capsid protein antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus vaccine l1 16,18",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus vaccine sct1000,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus vaccine v503,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human papillomavirus vaccine, l1 type 16, 18",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus virus-like particles conjugated with ir700 dye au-011,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human papillomavirus-16 circulating tumor dna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human parathyroid hormone (pth) synthetic peptide fragment (1-34), conjugated at the n-terminal amino group via a cleavable linker to o-methylpolyethylene glycol (2 x 20 kda mpeg); 2-methylalanyl-(1-34)-peptide of parathyroid hormone (homo sapiens parath",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human placenta hydrolysate,1,1329960,IN,human placenta hydrolysate,single_ingredient,accepted,exact_in,1329960,human placenta hydrolysate,IN
human plasma protein,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human plasma protein fraction,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human plasma proteins,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human plasma-derived immune-globulin for coronavirus,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human plasminogen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human polyvalent shedded antigen vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human proinsulin c-peptide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human prostate-specific membrane antigen plasmid dna vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human protein c,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human psma dna vaccine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human pth (1-34),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human pulmonary surfactant-associated protein d (pspd, surfactant protein d, sp-d, collectin-7, surfactant protein d), non-covalent quadruple trimer, produced in human myelogenous leukemia k562 cells, glycoforme alfa",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rabies virus immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human recombinant alkaline phosphatase,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human recombinant alpha-l-iduronidase,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human recombinant ap,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human recombinant bone morphogenetic protein 4,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human recombinant bone morphogenetic protein 7,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human recombinant factor viia variant (p10q, k32e, t106n, v253n), desialylated",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human recombinant histidyl-t-rna synthetase (residues 2-506),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human recombinant neutrophil elastase inhibitor, homologue of the second kunitz domain of inter-alpha-trypsin inhibitor light chain: (glu285,ile297,phe300,pro301,arg302)ambp protein precursor-(285-340)-peptide (human)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human relaxin 2 (relaxin h2),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human relaxin recombinant,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rho(d) immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rotavirus a type g1p(8) strain rix4414 live antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rotavirus a type g1p7(5) strain wi79 live antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rotavirus a type g2p7(5) strain sc2 live antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rotavirus a type g3p7(5) strain wi78 live antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rotavirus a type g4p7(5) strain brb live antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human rotavirus a type g6p1a(8) strain wi79 live antigen,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human sars-cov-2 immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human satellite ii repeat rna,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human secretin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human serum albumin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human serum albumin fused to the n-terminus of growth hormone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human serum albumin i-125,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human serum albumin i-131,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human serum albumin microspheres,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human single domain antibody-like protein inhibitor of the chemokine receptor type 4,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human somatomedin c,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human t-cell receptor (bv5s2)peptide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human t-lymphotropic virus type iii gp160 antigens,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human t-pa (residues 1-3 and 176-527),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human telomerase reverse transcriptase (htert) dna vaccine invac-1,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human thrombin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"human thrombin (recombinant, glycosylated)",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human thymosin-fraction alpha 1 (mammalian biological product) (thymosins),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human tissue factor pathway inhibitor-neutralizing antibody (bay 1093884),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human transmembrane activator and caml interactor (taci) immunoglobulin g1 fc domain fusion protein (fc5),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human type glycan,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human umbilical cord and placental blood plasma,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human umbilical cord blood mononuclear cell-conditioned medium,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human umbilical cord mesenchymal stem cells,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human umbilical cord wharton’s jelly-derived mesenchymal stem cells,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human umbilical tissue derived cells,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human umbilical tissue-derived cells,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human umbilical tissue-derived cells (allogenic),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human urogastrone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human vaccinia immune globulin,1,597392,IN,human vaccinia immune globulin,single_ingredient,accepted,exact_in,597392,human vaccinia immune globulin,IN
human vaccinia virus immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human varicella zoster immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human varicella-zoster immune globulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human von willebrand factor,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human wilms tumor protein (wt33)-(34-51)-peptide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human-chorionic gonadotropin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human-derived botulism antitoxin antibodies,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human-derived enterococcus strain mnc-168,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
human-derived live biotherapeutic product mnc-168,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanised anti-il-6 receptor monoclonal antibody,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized 3f8,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"humanized anti-cd19, fc engineered, monoclonal antibody with enhanced binding to fcyriib",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"humanized anti-cd40lg igg1, kappa monoclonal antibody with heavy chain c220s/c226s/c229s/p238s substitutions to attenuate effector function",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized anti-gd2 monoclonal antibody 3f8,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized anti-globo h monoclonal antibody monomethyl auristatin e conjugate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized anti-human il-13 monoclonal antibody,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized anti-pd-l1 monoclonal antibody msb2311,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized bi-specific xmab(r) t cell recruiting antibody construct directed against cd3 and cd38,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized high-chimeric antibody cd47,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized igg1kappa monoclonal antibody (anti-her2 antibody) conjugated to eribulin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
humanized igg4 monoclonal antibody against toll-like receptor 2 for prevention of ischemia/reperfusion tissue injury,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
