legacy_anchor_drug_id,legacy_anchor_drug_name,quarantine_reason
33462,xen-2174,no_rxnorm_ingredient_evidence
33463,xen-d0501,no_rxnorm_ingredient_evidence
33464,xenalipin,no_rxnorm_ingredient_evidence
33465,xenazoic acid,no_rxnorm_ingredient_evidence
33466,xenbucin,no_rxnorm_ingredient_evidence
33467,xenipentone,no_rxnorm_ingredient_evidence
33468,xenogeneic tyrosinase dna vaccine,no_rxnorm_ingredient_evidence
33470,xenon xe-127,no_rxnorm_ingredient_evidence
33471,xenon xe-129,no_rxnorm_ingredient_evidence
33473,xenthiorate,no_rxnorm_ingredient_evidence
33474,xentuzumab,no_rxnorm_ingredient_evidence
33475,xenygloxal,no_rxnorm_ingredient_evidence
33476,xenyhexenic acid,no_rxnorm_ingredient_evidence
33477,xenysalate,no_rxnorm_ingredient_evidence
33478,xepaprim,no_rxnorm_ingredient_evidence
33479,xerazole,no_rxnorm_ingredient_evidence
33481,xeroprim,no_rxnorm_ingredient_evidence
33482,xeruborbactam,no_rxnorm_ingredient_evidence
33483,xevinapant,no_rxnorm_ingredient_evidence
33484,xiang sha liu jun zi decoction,no_rxnorm_ingredient_evidence
33485,xianling gubao,no_rxnorm_ingredient_evidence
33486,xiaoai jiedu decoction,no_rxnorm_ingredient_evidence
33487,xibenolol,no_rxnorm_ingredient_evidence
33489,xidecaflur,no_rxnorm_ingredient_evidence
33490,xiliertinib,no_rxnorm_ingredient_evidence
33491,xilmenolone,no_rxnorm_ingredient_evidence
33492,xilobam,no_rxnorm_ingredient_evidence
33493,ximelagatran,no_rxnorm_ingredient_evidence
33494,ximoprofen,no_rxnorm_ingredient_evidence
33495,xine,no_rxnorm_ingredient_evidence
33496,xinfu,no_rxnorm_ingredient_evidence
33497,xinidamine,no_rxnorm_ingredient_evidence
33498,xininurad,no_rxnorm_ingredient_evidence
33499,xinmailong,no_rxnorm_ingredient_evidence
33500,xinomiline,no_rxnorm_ingredient_evidence
33502,xipranolol,no_rxnorm_ingredient_evidence
33503,xl-139,no_rxnorm_ingredient_evidence
33504,xl-888,no_rxnorm_ingredient_evidence
33505,xl019,no_rxnorm_ingredient_evidence
33506,xl228,no_rxnorm_ingredient_evidence
33507,xl281,no_rxnorm_ingredient_evidence
33508,xl418,no_rxnorm_ingredient_evidence
33509,xl784,no_rxnorm_ingredient_evidence
33510,xl820,no_rxnorm_ingredient_evidence
33511,xl844,no_rxnorm_ingredient_evidence
33512,xl999,no_rxnorm_ingredient_evidence
33513,xlotabin,no_rxnorm_ingredient_evidence
33514,xmab 2513,no_rxnorm_ingredient_evidence
33515,xmab24306,no_rxnorm_ingredient_evidence
33516,xmmme-001-dtpa 111 indium,no_rxnorm_ingredient_evidence
33517,xmmme-001-rta,no_rxnorm_ingredient_evidence
33518,xmt-1001,no_rxnorm_ingredient_evidence
33519,xmt-2056,no_rxnorm_ingredient_evidence
33520,xomazyme-791,no_rxnorm_ingredient_evidence
33521,xorphanol,no_rxnorm_ingredient_evidence
33522,xorphanol mesylate,no_rxnorm_ingredient_evidence
33523,xovir,no_rxnorm_ingredient_evidence
33524,xovoltib,no_rxnorm_ingredient_evidence
33525,xp12b,no_rxnorm_ingredient_evidence
33526,xpo1 inhibitor,no_rxnorm_ingredient_evidence
33527,xpo1 inhibitor wj01024,no_rxnorm_ingredient_evidence
33528,xpo1 inhibitor wj01075,no_rxnorm_ingredient_evidence
33529,xpreza,no_rxnorm_ingredient_evidence
33530,xr5944,no_rxnorm_ingredient_evidence
33532,xtane,no_rxnorm_ingredient_evidence
33533,xtl-001,no_rxnorm_ingredient_evidence
33534,xtl-6865,no_rxnorm_ingredient_evidence
33535,xtmab-16,no_rxnorm_ingredient_evidence
33536,xv638,no_rxnorm_ingredient_evidence
33537,xylamidine tosylate anhydrous,no_rxnorm_ingredient_evidence
33538,xylarohydroxamate,no_rxnorm_ingredient_evidence
33543,xylocoumarol,no_rxnorm_ingredient_evidence
33547,xylose-derived imidazole,no_rxnorm_ingredient_evidence
33548,xylose-derived lactam oxime,no_rxnorm_ingredient_evidence
33549,xylotin,no_rxnorm_ingredient_evidence
33550,xyloxemine,no_rxnorm_ingredient_evidence
33551,xylylcarb,no_rxnorm_ingredient_evidence
33552,xyotin,no_rxnorm_ingredient_evidence
33553,y-27632,no_rxnorm_ingredient_evidence
33554,y-cea-cide,no_rxnorm_ingredient_evidence
33555,y2b8,no_rxnorm_ingredient_evidence
33556,ya-101,no_rxnorm_ingredient_evidence
33557,yac clone,no_rxnorm_ingredient_evidence
33558,yang yin fang,no_rxnorm_ingredient_evidence
33559,yang yin fu zheng,no_rxnorm_ingredient_evidence
33560,yangzheng xiaoji extract,no_rxnorm_ingredient_evidence
33561,yap/tead interaction inhibitor iag933,no_rxnorm_ingredient_evidence
33562,yatrox,no_rxnorm_ingredient_evidence
33563,yeast,no_rxnorm_ingredient_evidence
33564,yeast artificial chromosome,no_rxnorm_ingredient_evidence
33565,yeast-derived beta-glucan supplement,no_rxnorm_ingredient_evidence
33566,yekaprim,no_rxnorm_ingredient_evidence
33568,yellow fever virus antigen,no_rxnorm_ingredient_evidence
33569,"yellow fever virus antigen, a",no_rxnorm_ingredient_evidence
33570,yellowfin tuna,no_rxnorm_ingredient_evidence
33571,yersinia pestis 195/p antigen (formaldehyde inactivated),no_rxnorm_ingredient_evidence
33572,yersinia pestis antigen,no_rxnorm_ingredient_evidence
33573,yewtaxan,no_rxnorm_ingredient_evidence
33574,yi qi fang,no_rxnorm_ingredient_evidence
33575,yi qi yang yin fang,no_rxnorm_ingredient_evidence
33576,yinfenidone,no_rxnorm_ingredient_evidence
33577,yiqi-yangyin-jiedu herbal decoction,no_rxnorm_ingredient_evidence
33578,yisaipu,no_rxnorm_ingredient_evidence
33579,yisui shengxue granule,no_rxnorm_ingredient_evidence
33580,yk-4-279,no_rxnorm_ingredient_evidence
33581,ykp-1358,no_rxnorm_ingredient_evidence
33582,ymb-1003mab,no_rxnorm_ingredient_evidence
33583,yohimbic acid,no_rxnorm_ingredient_evidence
33586,yoshi-864,no_rxnorm_ingredient_evidence
33587,ys-on-001,no_rxnorm_ingredient_evidence
33588,ysil6,no_rxnorm_ingredient_evidence
33589,yt-001,no_rxnorm_ingredient_evidence
33590,yttrium (90y) anditixafortide,no_rxnorm_ingredient_evidence
33591,yttrium y 90 carbon microspheres,no_rxnorm_ingredient_evidence
33592,yttrium y 90 colloid,no_rxnorm_ingredient_evidence
33593,yttrium y 90-dota-biotin,no_rxnorm_ingredient_evidence
33594,yttrium y 90-dota-di-hsg peptide imp-288,no_rxnorm_ingredient_evidence
33595,yttrium y-90,no_rxnorm_ingredient_evidence
33596,yttrium y-90 clivatuzumab tetraxetan,no_rxnorm_ingredient_evidence
33597,yttrium y-90 labetuzumab,no_rxnorm_ingredient_evidence
33598,yu duo,no_rxnorm_ingredient_evidence
33599,yumerole,no_rxnorm_ingredient_evidence
33600,z-160,no_rxnorm_ingredient_evidence
33601,z-ajoene,no_rxnorm_ingredient_evidence
33602,z-ala prolinal,no_rxnorm_ingredient_evidence
33603,z-dna,no_rxnorm_ingredient_evidence
33604,z-pro-prolinal,no_rxnorm_ingredient_evidence
33605,z-texel,no_rxnorm_ingredient_evidence
33606,z-val-ala-asp fluoromethyl ketone,no_rxnorm_ingredient_evidence
33607,zabedosertib,no_rxnorm_ingredient_evidence
33608,zabicipril,no_rxnorm_ingredient_evidence
33609,zabiciprilat,no_rxnorm_ingredient_evidence
33610,zabiteron,no_rxnorm_ingredient_evidence
33611,zabofloxacin,no_rxnorm_ingredient_evidence
33612,zacopride,no_rxnorm_ingredient_evidence
33613,zacopride hydrochloride,no_rxnorm_ingredient_evidence
33614,zactron,no_rxnorm_ingredient_evidence
33616,zaftuclenegene piruparvovec,no_rxnorm_ingredient_evidence
33617,zafuleptine,no_rxnorm_ingredient_evidence
33618,zagociguat,no_rxnorm_ingredient_evidence
33619,zagotenemab,no_rxnorm_ingredient_evidence
33621,zaldaride,no_rxnorm_ingredient_evidence
33623,zalfermin,no_rxnorm_ingredient_evidence
33624,zalifrelimab,no_rxnorm_ingredient_evidence
33625,zaloganan,no_rxnorm_ingredient_evidence
33626,zaloglanstat,no_rxnorm_ingredient_evidence
33627,zalospirone,no_rxnorm_ingredient_evidence
33628,zalospirone hydrochloride,no_rxnorm_ingredient_evidence
33629,zalsenertant tetraxetan,no_rxnorm_ingredient_evidence
33630,zalsenertant tetraxetan lutetium lu-177,no_rxnorm_ingredient_evidence
33631,zaltidine,no_rxnorm_ingredient_evidence
33632,zaltidine hydrochloride,no_rxnorm_ingredient_evidence
33633,zaltoprofen,no_rxnorm_ingredient_evidence
33635,zalucs,no_rxnorm_ingredient_evidence
33636,zalunfiban,no_rxnorm_ingredient_evidence
33637,zalunfiban acetate,no_rxnorm_ingredient_evidence
33638,zalutumumab,no_rxnorm_ingredient_evidence
33639,zalypsis,no_rxnorm_ingredient_evidence
33640,zamaglutenase,no_rxnorm_ingredient_evidence
33641,zamaporvint,no_rxnorm_ingredient_evidence
33642,zamboprim,no_rxnorm_ingredient_evidence
33643,zamerovimab,no_rxnorm_ingredient_evidence
33644,zamicastat,no_rxnorm_ingredient_evidence
33645,zamifenacin,no_rxnorm_ingredient_evidence
33646,zampilimab,no_rxnorm_ingredient_evidence
33647,zamtocabtagene autoleucel,no_rxnorm_ingredient_evidence
33648,zamyl,no_rxnorm_ingredient_evidence
33650,zanapezil,no_rxnorm_ingredient_evidence
33651,zandatrigine,no_rxnorm_ingredient_evidence
33652,zandelisib,no_rxnorm_ingredient_evidence
33653,zandron,no_rxnorm_ingredient_evidence
33655,zanidatamab zovodotin,no_rxnorm_ingredient_evidence
33656,zankiren,no_rxnorm_ingredient_evidence
33657,zankiren hydrochloride,no_rxnorm_ingredient_evidence
33658,zanolimumab,no_rxnorm_ingredient_evidence
33659,zanoterone,no_rxnorm_ingredient_evidence
33660,zansecimab,no_rxnorm_ingredient_evidence
33661,zanthoxylum clava-herculis bark,no_rxnorm_ingredient_evidence
33662,zanthoxylum clava-herculis whole,no_rxnorm_ingredient_evidence
33663,zantran,no_rxnorm_ingredient_evidence
33664,zantron,no_rxnorm_ingredient_evidence
33665,zanzalintinib,no_rxnorm_ingredient_evidence
33666,zanzalintinib fumarate,no_rxnorm_ingredient_evidence
33667,zapizolam,no_rxnorm_ingredient_evidence
33668,zapnometinib,no_rxnorm_ingredient_evidence
33669,zapomeran,no_rxnorm_ingredient_evidence
33670,zaprinast,no_rxnorm_ingredient_evidence
33671,zapron,no_rxnorm_ingredient_evidence
33672,zarda,no_rxnorm_ingredient_evidence
33673,zardaverine,no_rxnorm_ingredient_evidence
33674,zarzio,no_rxnorm_ingredient_evidence
33675,zasocitinib,no_rxnorm_ingredient_evidence
33676,zastaprazan,no_rxnorm_ingredient_evidence
33677,zastumotide,no_rxnorm_ingredient_evidence
33678,zatebradine,no_rxnorm_ingredient_evidence
33679,zatolmilast,no_rxnorm_ingredient_evidence
33680,zatonacaftor,no_rxnorm_ingredient_evidence
33681,zatosetron,no_rxnorm_ingredient_evidence
33682,zatosetron maleate,no_rxnorm_ingredient_evidence
33683,zavacorilant,no_rxnorm_ingredient_evidence
33684,zavedos,no_rxnorm_ingredient_evidence
33685,zavedose,no_rxnorm_ingredient_evidence
33688,zavondemstat,no_rxnorm_ingredient_evidence
33689,zaxol,no_rxnorm_ingredient_evidence
33690,zb131,no_rxnorm_ingredient_evidence
33691,zd-6126,no_rxnorm_ingredient_evidence
33692,zd0473,no_rxnorm_ingredient_evidence
33696,zebularine,no_rxnorm_ingredient_evidence
33697,zebutinib,no_rxnorm_ingredient_evidence
33698,zecatrim,no_rxnorm_ingredient_evidence
33699,zecaxon,no_rxnorm_ingredient_evidence
33700,zectivimod,no_rxnorm_ingredient_evidence
33701,zecyte,no_rxnorm_ingredient_evidence
33702,zegocractin,no_rxnorm_ingredient_evidence
33703,zegruvirimat,no_rxnorm_ingredient_evidence
33704,zelandopam,no_rxnorm_ingredient_evidence
33705,zelasudil,no_rxnorm_ingredient_evidence
33706,zelatriazin,no_rxnorm_ingredient_evidence
33707,zelavespib,no_rxnorm_ingredient_evidence
33708,zeldesmeran,no_rxnorm_ingredient_evidence
33709,zeleciment rostudirsen,no_rxnorm_ingredient_evidence
33710,zelenectide,no_rxnorm_ingredient_evidence
33711,zelenectide pevedotin,no_rxnorm_ingredient_evidence
33712,zelgor,no_rxnorm_ingredient_evidence
33713,zelicapavir,no_rxnorm_ingredient_evidence
33714,zelitrex,no_rxnorm_ingredient_evidence
33715,zelnecirnon,no_rxnorm_ingredient_evidence
33716,zelpultide alfa,no_rxnorm_ingredient_evidence
33717,zelquistinel,no_rxnorm_ingredient_evidence
33718,zemitron,no_rxnorm_ingredient_evidence
33719,zen-012,no_rxnorm_ingredient_evidence
33720,zenarestat,no_rxnorm_ingredient_evidence
33721,zenaspirin,no_rxnorm_ingredient_evidence
33722,zenazocine mesylate,no_rxnorm_ingredient_evidence
33723,zendusortide,no_rxnorm_ingredient_evidence
33724,zenidolol,no_rxnorm_ingredient_evidence
33725,zeniplatin,no_rxnorm_ingredient_evidence
33727,zenos,no_rxnorm_ingredient_evidence
33728,zenuzolac,no_rxnorm_ingredient_evidence
33729,zepastine,no_rxnorm_ingredient_evidence
33731,zepsun,no_rxnorm_ingredient_evidence
33732,zeptra,no_rxnorm_ingredient_evidence
33735,zercepac,no_rxnorm_ingredient_evidence
33736,zerlasiran,no_rxnorm_ingredient_evidence
33737,zerrprim,no_rxnorm_ingredient_evidence
33738,zeteletinib,no_rxnorm_ingredient_evidence
33739,zetidoline,no_rxnorm_ingredient_evidence
33740,zetomipzomib,no_rxnorm_ingredient_evidence
33741,zetomipzomib maleate,no_rxnorm_ingredient_evidence
33742,zevaquenabant,no_rxnorm_ingredient_evidence
33743,zevin,no_rxnorm_ingredient_evidence
33744,zevorcabtagene autoleucel,no_rxnorm_ingredient_evidence
33745,zevotrelvir,no_rxnorm_ingredient_evidence
33746,zexate,no_rxnorm_ingredient_evidence
33747,zhongyao fufang,no_rxnorm_ingredient_evidence
33749,zibotentan,no_rxnorm_ingredient_evidence
33750,ziclumeran,no_rxnorm_ingredient_evidence
33752,zicronapine,no_rxnorm_ingredient_evidence
33753,zicronapine succinate,no_rxnorm_ingredient_evidence
33754,zidapamide,no_rxnorm_ingredient_evidence
33756,zidesamtinib,no_rxnorm_ingredient_evidence
33757,zidometacin,no_rxnorm_ingredient_evidence
33758,zidovudine diphosphate,no_rxnorm_ingredient_evidence
33759,zidovudine monophosphate,no_rxnorm_ingredient_evidence
33760,zifanocycline,no_rxnorm_ingredient_evidence
33761,zifcasiran,no_rxnorm_ingredient_evidence
33762,zifcasiran sodium,no_rxnorm_ingredient_evidence
33763,zifibancimig,no_rxnorm_ingredient_evidence
33764,zifrosilone,no_rxnorm_ingredient_evidence
33766,zilantel,no_rxnorm_ingredient_evidence
33767,zilascorb (2h),no_rxnorm_ingredient_evidence
33768,zildistrogene varoparvovec,no_rxnorm_ingredient_evidence
33769,zildox,no_rxnorm_ingredient_evidence
33770,zilebesiran,no_rxnorm_ingredient_evidence
33771,zilebesiran sodium,no_rxnorm_ingredient_evidence
33773,zilganersen,no_rxnorm_ingredient_evidence
33774,zilganersen sodium,no_rxnorm_ingredient_evidence
33775,zilovertamab,no_rxnorm_ingredient_evidence
33776,zilovertamab vedotin,no_rxnorm_ingredient_evidence
33779,zilurgisertib,no_rxnorm_ingredient_evidence
33780,zilurgisertib fumarate,no_rxnorm_ingredient_evidence
33781,zimberelimab,no_rxnorm_ingredient_evidence
33782,zimeldine hydrochloride,no_rxnorm_ingredient_evidence
33783,zimelidine,no_rxnorm_ingredient_evidence
33784,zimidoben,no_rxnorm_ingredient_evidence
33785,zimislecel,no_rxnorm_ingredient_evidence
33788,"zinc acetate, basic",no_rxnorm_ingredient_evidence
33794,zinc chloride zn-65,no_rxnorm_ingredient_evidence
33795,zinc chromate,no_rxnorm_ingredient_evidence
33798,zinc dl-aspartate,no_rxnorm_ingredient_evidence
33799,zinc finger nuclease zfn-603,no_rxnorm_ingredient_evidence
33800,zinc finger nuclease zfn-758,no_rxnorm_ingredient_evidence
33805,zinc mesoporphyrin,no_rxnorm_ingredient_evidence
33806,zinc monoethylfumarate,no_rxnorm_ingredient_evidence
33809,zinc oxide-containing paste,no_rxnorm_ingredient_evidence
33810,zinc oxide/aluminum starch octenylsuccinate/glycyrrhetinic phytosome/vitamin e/botanical extracts-based skin protectant paste,no_rxnorm_ingredient_evidence
33813,zinc protoporphyrin,no_rxnorm_ingredient_evidence
33816,zinc substituted heme c,no_rxnorm_ingredient_evidence
33818,zinc sulfate heptahydrate,no_rxnorm_ingredient_evidence
33819,"zinc sulfate, unspecified form",no_rxnorm_ingredient_evidence
33821,zinc trihydroxide,no_rxnorm_ingredient_evidence
33822,zinc;[amino-[2-[[5-[amino(azaniumylidene)methyl]benzimidazol-1-id-2-yl]methyl]benzimidazol-1-id-5-yl]methylidene]azanium,no_rxnorm_ingredient_evidence
33823,zindotrine,no_rxnorm_ingredient_evidence
33824,zindoxifene,no_rxnorm_ingredient_evidence
33825,zineryt,no_rxnorm_ingredient_evidence
33827,zinlirvimab,no_rxnorm_ingredient_evidence
33828,zinoconazole,no_rxnorm_ingredient_evidence
33829,zinoconazole hydrochloride,no_rxnorm_ingredient_evidence
33830,zinostatin,no_rxnorm_ingredient_evidence
33831,zinostatin stimalamer,no_rxnorm_ingredient_evidence
33832,zinterol,no_rxnorm_ingredient_evidence
33833,zinterol hydrochloride,no_rxnorm_ingredient_evidence
33834,zinviroxime,no_rxnorm_ingredient_evidence
33835,zipalertinib,no_rxnorm_ingredient_evidence
33840,zirax,no_rxnorm_ingredient_evidence
33841,zirconium chloride hydroxide,no_rxnorm_ingredient_evidence
33843,zirconium zr 89 anti-cd8 antibody zed88082a,no_rxnorm_ingredient_evidence
33844,zirconium zr 89 crefmirlimab berdoxam,no_rxnorm_ingredient_evidence
33845,zirconium zr 89 dfo-pertuzumab,no_rxnorm_ingredient_evidence
33846,zirconium zr 89 pembrolizumab,no_rxnorm_ingredient_evidence
33847,zirconium zr 89-labeled anti-ca19-9 monoclonal antibody 5b1,no_rxnorm_ingredient_evidence
33848,zirconium zr 89-ss-pertuzumab,no_rxnorm_ingredient_evidence
33849,ziresovir,no_rxnorm_ingredient_evidence
33850,ziritaxestat,no_rxnorm_ingredient_evidence
33851,zk-805623,no_rxnorm_ingredient_evidence
33852,zk-806450,no_rxnorm_ingredient_evidence
33853,zk-806711,no_rxnorm_ingredient_evidence
33854,zk-93423,no_rxnorm_ingredient_evidence
33855,zm-39923,no_rxnorm_ingredient_evidence
33856,zn(ii)-(20-oxo-protoporphyrin ix),no_rxnorm_ingredient_evidence
33858,zobone,no_rxnorm_ingredient_evidence
33859,zocaglusagene nuzaparvovec,no_rxnorm_ingredient_evidence
33860,zocainone,no_rxnorm_ingredient_evidence
33861,zodasiran,no_rxnorm_ingredient_evidence
33862,zodasiran sodium,no_rxnorm_ingredient_evidence
33863,zodox,no_rxnorm_ingredient_evidence
33866,zofenoprilat,no_rxnorm_ingredient_evidence
33867,zofenoprilat arginine,no_rxnorm_ingredient_evidence
33868,zofer,no_rxnorm_ingredient_evidence
33869,zoficonazole,no_rxnorm_ingredient_evidence
33870,zofin,no_rxnorm_ingredient_evidence
33871,zofron,no_rxnorm_ingredient_evidence
33872,zolamine,no_rxnorm_ingredient_evidence
33873,zolamine hydrochloride,no_rxnorm_ingredient_evidence
33874,zolasartan,no_rxnorm_ingredient_evidence
33878,zoldonat,no_rxnorm_ingredient_evidence
33879,zolebid,no_rxnorm_ingredient_evidence
33880,"zoledronate d,l-lysine monohydrate",no_rxnorm_ingredient_evidence
33881,zoledronate disodium,no_rxnorm_ingredient_evidence
33882,zoledronate trisodium,no_rxnorm_ingredient_evidence
33884,zolenzepine,no_rxnorm_ingredient_evidence
33885,zoleprodolol,no_rxnorm_ingredient_evidence
33886,zolertine,no_rxnorm_ingredient_evidence
33887,zolertine hydrochloride,no_rxnorm_ingredient_evidence
33889,zolimidine,no_rxnorm_ingredient_evidence
33890,zolimomab aritox,no_rxnorm_ingredient_evidence
33891,zoliprofen,no_rxnorm_ingredient_evidence
33892,zolmed,no_rxnorm_ingredient_evidence
33894,zoloperone,no_rxnorm_ingredient_evidence
33896,zolsketil,no_rxnorm_ingredient_evidence
33897,zoltem,no_rxnorm_ingredient_evidence
33898,zoltrijem,no_rxnorm_ingredient_evidence
33899,zoltrim,no_rxnorm_ingredient_evidence
33900,zolunicant,no_rxnorm_ingredient_evidence
33901,zolunicant hydrochloride,no_rxnorm_ingredient_evidence
33902,zomebazam,no_rxnorm_ingredient_evidence
33905,zomera,no_rxnorm_ingredient_evidence
33906,zometapine,no_rxnorm_ingredient_evidence
33907,zomib,no_rxnorm_ingredient_evidence
33908,zonampanel,no_rxnorm_ingredient_evidence
33909,zonampanel anhydrous,no_rxnorm_ingredient_evidence
33910,zonax,no_rxnorm_ingredient_evidence
33911,zondan,no_rxnorm_ingredient_evidence
33913,zoniclezole,no_rxnorm_ingredient_evidence
33914,zoniclezole hydrochloride,no_rxnorm_ingredient_evidence
33915,zoniporide,no_rxnorm_ingredient_evidence
33918,zophost,no_rxnorm_ingredient_evidence
33919,zophren,no_rxnorm_ingredient_evidence
33921,zopolrestat,no_rxnorm_ingredient_evidence
33922,zoprin,no_rxnorm_ingredient_evidence
33923,zoptarelin doxorubicin,no_rxnorm_ingredient_evidence
33924,zoptarelin doxorubicin acetate,no_rxnorm_ingredient_evidence
33925,zoral,no_rxnorm_ingredient_evidence
33926,zorax,no_rxnorm_ingredient_evidence
