legacy_anchor_drug_id,canonical_rxcui,canonical_name,canonical_tty,default_rule
4396,1440270,amonafide,IN,direct_anchor_exact_rxnorm
4397,1440271,amoproxan,IN,direct_anchor_exact_rxnorm
4399,17804,amorolfine,IN,direct_anchor_exact_rxnorm
4400,17804,amorolfine,IN,direct_anchor_exact_rxnorm
4404,2667256,amosulalol,IN,direct_anchor_exact_rxnorm
4407,722,amoxapine,IN,direct_anchor_exact_rxnorm
4411,723,amoxicillin,IN,direct_anchor_exact_rxnorm
4422,725,amphetamine,IN,direct_anchor_exact_rxnorm
4424,822929,amphetamine aspartate / amphetamine sulfate / dextroamphetamine saccharate / dextroamphetamine sulfate,MIN,direct_anchor_exact_rxnorm
4426,1094193,broomweed pollen extract,IN,unique_convergent_term_evidence
4430,732,amphotericin b,IN,direct_anchor_exact_rxnorm
4431,733,ampicillin,IN,direct_anchor_exact_rxnorm
4432,733,ampicillin,IN,direct_anchor_exact_rxnorm
4433,733,ampicillin,IN,direct_anchor_exact_rxnorm
4437,228656,amprenavir,IN,direct_anchor_exact_rxnorm
4438,1006654,amprolium,IN,direct_anchor_exact_rxnorm
4445,738,inamrinone,IN,unique_convergent_term_evidence
4448,739,amsacrine,IN,direct_anchor_exact_rxnorm
4456,2675860,lifileucel,IN,direct_anchor_exact_rxnorm
4467,1371051,amygdalin,IN,direct_anchor_exact_rxnorm
4468,1370452,amyl acetate,IN,direct_anchor_exact_rxnorm
4469,742,amyl nitrite,IN,direct_anchor_exact_rxnorm
4471,236248,amylmetacresol,IN,direct_anchor_exact_rxnorm
4472,40660,amylocaine,IN,direct_anchor_exact_rxnorm
4473,40660,amylocaine,IN,direct_anchor_exact_rxnorm
4474,1368128,amylopectin,IN,direct_anchor_exact_rxnorm
4475,1368128,amylopectin,IN,direct_anchor_exact_rxnorm
4485,2626723,anacaulase,IN,direct_anchor_exact_rxnorm
4487,2597,clomipramine,IN,direct_anchor_exact_rxnorm
4491,72435,anakinra,IN,direct_anchor_exact_rxnorm
4498,892851,duck feather extract,IN,unique_convergent_term_evidence
4503,84857,anastrozole,IN,direct_anchor_exact_rxnorm
4512,140502,ancestim,IN,direct_anchor_exact_rxnorm
4517,772,ancrod,IN,direct_anchor_exact_rxnorm
4520,2045114,andexanet alfa,IN,direct_anchor_exact_rxnorm
4524,3014,cyproterone,IN,unique_convergent_term_evidence
4546,784,androstenedione,IN,direct_anchor_exact_rxnorm
4550,10154,succinylcholine,IN,direct_anchor_exact_rxnorm
4554,17881,anethole,IN,direct_anchor_exact_rxnorm
4555,820,anethole trithione,IN,direct_anchor_exact_rxnorm
4561,1309828,angelica archangelica root extract,IN,unique_convergent_term_evidence
4562,1306167,angelica dahurica root extract,IN,unique_convergent_term_evidence
4563,1307866,angelica sinensis root extract,IN,unique_convergent_term_evidence
4566,60819,bivalirudin,IN,direct_anchor_exact_rxnorm
4568,1999003,angiotensin ii,IN,direct_anchor_exact_rxnorm
4573,6211,lactose,IN,direct_anchor_exact_rxnorm
4575,2669473,anhydrovitamin a,IN,direct_anchor_exact_rxnorm
4577,341018,anidulafungin,IN,direct_anchor_exact_rxnorm
4578,2565265,anifrolumab,IN,direct_anchor_exact_rxnorm
4580,17933,anileridine,IN,direct_anchor_exact_rxnorm
4581,17933,anileridine,IN,direct_anchor_exact_rxnorm
4583,1441546,aniline,IN,direct_anchor_exact_rxnorm
4588,17939,aniracetam,IN,direct_anchor_exact_rxnorm
4590,90926,anise oil,IN,direct_anchor_exact_rxnorm
4591,17941,anisindione,IN,direct_anchor_exact_rxnorm
4595,89780,anisotropine,IN,direct_anchor_exact_rxnorm
4598,40028,anistreplase,IN,direct_anchor_exact_rxnorm
4605,2682678,nogapendekin alfa inbakicept,IN,direct_anchor_exact_rxnorm
4619,894783,goose feather extract,IN,unique_convergent_term_evidence
4624,2472152,ansuvimab,IN,direct_anchor_exact_rxnorm
4626,865,antazoline,IN,direct_anchor_exact_rxnorm
4627,865,antazoline,IN,direct_anchor_exact_rxnorm
4629,865,antazoline,IN,direct_anchor_exact_rxnorm
4630,865,antazoline,IN,direct_anchor_exact_rxnorm
4639,851898,sweet vernal grass pollen extract,IN,unique_convergent_term_evidence
4643,873,anthralin,IN,direct_anchor_exact_rxnorm
4646,1368371,bacillus anthracis strain v770-np1-r antigens,IN,unique_convergent_term_evidence
5084,314504,anti-inhibitor coagulant complex,IN,direct_anchor_exact_rxnorm
5340,6851,methotrexate,IN,unique_convergent_term_evidence
5346,2055655,damoctocog alfa pegol,IN,unique_convergent_term_evidence
5347,4257,factor viii,IN,direct_anchor_exact_rxnorm
5351,1011,"lymphocyte immune globulin, anti-thymocyte globulin",IN,unique_convergent_term_evidence
5355,1311407,antimony,IN,direct_anchor_exact_rxnorm
5356,1337969,antimony pentasulfide,IN,direct_anchor_exact_rxnorm
5357,981,antimony potassium tartrate,IN,direct_anchor_exact_rxnorm
5358,1423913,antimony triiodide,IN,direct_anchor_exact_rxnorm
5359,1316091,antimony trisulfide,IN,direct_anchor_exact_rxnorm
5378,1001,antipyrine,IN,direct_anchor_exact_rxnorm
5381,1009,antithrombin iii,IN,direct_anchor_exact_rxnorm
5383,1009,antithrombin iii,IN,direct_anchor_exact_rxnorm
5384,1011,"lymphocyte immune globulin, anti-thymocyte globulin",IN,unique_convergent_term_evidence
5406,68091,dolasetron,IN,direct_anchor_exact_rxnorm
5420,2670285,"adamts13, recombinant",IN,unique_convergent_term_evidence
5426,1999574,apalutamide,IN,direct_anchor_exact_rxnorm
5442,2664896,motixafortide,IN,direct_anchor_exact_rxnorm
5448,1368130,apigenin,IN,direct_anchor_exact_rxnorm
5457,1364430,apixaban,IN,direct_anchor_exact_rxnorm
5470,1043,apomorphine,IN,direct_anchor_exact_rxnorm
5474,1043,apomorphine,IN,direct_anchor_exact_rxnorm
5478,358255,aprepitant,IN,direct_anchor_exact_rxnorm
5490,360262,apple cider vinegar,IN,direct_anchor_exact_rxnorm
5491,1485785,apple fruit oil,IN,direct_anchor_exact_rxnorm
5492,283540,apple pectin,IN,direct_anchor_exact_rxnorm
5496,14845,apraclonidine,IN,direct_anchor_exact_rxnorm
5497,14845,apraclonidine,IN,direct_anchor_exact_rxnorm
5503,1492727,apremilast,IN,direct_anchor_exact_rxnorm
5507,1318515,apricot kernel oil,IN,direct_anchor_exact_rxnorm
5510,1054,aprindine,IN,direct_anchor_exact_rxnorm
5511,1054,aprindine,IN,direct_anchor_exact_rxnorm
5512,2634355,aprinocarsen,IN,direct_anchor_exact_rxnorm
5513,17381,aprobarbital,IN,direct_anchor_exact_rxnorm
5514,2679059,aprocitentan,IN,direct_anchor_exact_rxnorm
5527,190548,tipranavir,IN,direct_anchor_exact_rxnorm
5535,8091,petrolatum,IN,direct_anchor_exact_rxnorm
5544,,,,ambiguous_legacy_anchor_evidence
5551,1716332,arachidate,IN,direct_anchor_exact_rxnorm
5552,1368625,arachidonate,IN,direct_anchor_exact_rxnorm
5558,2054023,tafenoquine,IN,direct_anchor_exact_rxnorm
5561,283838,darbepoetin alfa,IN,direct_anchor_exact_rxnorm
5572,26397,arbekacin,IN,direct_anchor_exact_rxnorm
5575,61609,arbutamine,IN,direct_anchor_exact_rxnorm
5576,61609,arbutamine,IN,direct_anchor_exact_rxnorm
5577,1367175,arbutin,IN,direct_anchor_exact_rxnorm
5590,87866,ardeparin,IN,direct_anchor_exact_rxnorm
5593,11473,pamidronate,IN,unique_convergent_term_evidence
5596,2743197,influenza a virus (h5n8) antigen,IN,direct_anchor_exact_rxnorm
5599,304962,arformoterol,IN,direct_anchor_exact_rxnorm
5600,304962,arformoterol,IN,direct_anchor_exact_rxnorm
5603,1305642,argan oil,IN,direct_anchor_exact_rxnorm
5604,15202,argatroban,IN,direct_anchor_exact_rxnorm
5608,1091,arginine,IN,direct_anchor_exact_rxnorm
5609,1091,arginine,IN,direct_anchor_exact_rxnorm
5610,114464,arginine glutamate,IN,direct_anchor_exact_rxnorm
5611,1482633,arginine pyroglutamate,IN,unique_convergent_term_evidence
5620,2694283,arimoclomol,IN,direct_anchor_exact_rxnorm
5621,2694283,arimoclomol,IN,direct_anchor_exact_rxnorm
5623,1673265,aripiprazole lauroxil,IN,direct_anchor_exact_rxnorm
5625,321208,fondaparinux,IN,direct_anchor_exact_rxnorm
5630,641465,armodafinil,IN,direct_anchor_exact_rxnorm
5632,10572,thyroid (usp),IN,direct_anchor_exact_rxnorm
5635,285208,arnica montana extract,IN,direct_anchor_exact_rxnorm
5636,,,,ambiguous_legacy_anchor_evidence
5643,258494,exemestane,IN,direct_anchor_exact_rxnorm
5659,274771,nelarabine,IN,direct_anchor_exact_rxnorm
5660,1006506,tall oat grass pollen extract,IN,unique_convergent_term_evidence
5664,18330,arsenic trioxide,IN,direct_anchor_exact_rxnorm
5666,1546382,arsenite ion,IN,direct_anchor_exact_rxnorm
5675,18343,artemether,IN,direct_anchor_exact_rxnorm
5678,852007,wormwood sage pollen extract,IN,unique_convergent_term_evidence
5680,1656306,artemisia annua leaf extract,IN,unique_convergent_term_evidence
5681,896213,common wormwood pollen extract,IN,unique_convergent_term_evidence
5682,852011,coast sage pollen extract,IN,unique_convergent_term_evidence
5683,892734,california mugwort pollen extract,IN,unique_convergent_term_evidence
5684,1006495,indian wormwood sage pollen extract,IN,unique_convergent_term_evidence
5685,867142,prairie sagebrush pollen extract,IN,unique_convergent_term_evidence
5686,896246,dark leaved mugwort pollen extract,IN,unique_convergent_term_evidence
5687,852020,common sagebrush pollen extract,IN,unique_convergent_term_evidence
5688,852029,mugwort sage pollen extract,IN,unique_convergent_term_evidence
5689,1341384,artemisia vulgaris root extract,IN,unique_convergent_term_evidence
5690,2367409,artemisinin,IN,direct_anchor_exact_rxnorm
5696,18346,artesunate,IN,direct_anchor_exact_rxnorm
5698,592464,articaine,IN,direct_anchor_exact_rxnorm
5705,389190,fibrinogen / thrombin,MIN,direct_anchor_exact_rxnorm
5719,712566,ofatumumab,IN,direct_anchor_exact_rxnorm
5740,2584304,asciminib,IN,direct_anchor_exact_rxnorm
5743,1311127,ascophyllum nodosum extract,IN,unique_convergent_term_evidence
5744,1151,ascorbic acid,IN,direct_anchor_exact_rxnorm
5747,1306933,ascorbyl glucoside,IN,direct_anchor_exact_rxnorm
5749,1370605,ascorbyl phosphate,IN,direct_anchor_exact_rxnorm
5753,784649,asenapine,IN,direct_anchor_exact_rxnorm
5754,784649,asenapine,IN,direct_anchor_exact_rxnorm
5756,1720259,asfotase alfa,IN,direct_anchor_exact_rxnorm
5757,1551574,asiatic acid,IN,direct_anchor_exact_rxnorm
5758,18405,asiaticoside,IN,direct_anchor_exact_rxnorm
5782,1156,asparaginase,IN,direct_anchor_exact_rxnorm
5786,1157,asparagine,IN,direct_anchor_exact_rxnorm
5788,1157,asparagine,IN,direct_anchor_exact_rxnorm
5791,2121416,calaspargase pegol,IN,direct_anchor_exact_rxnorm
5792,1311524,aspartame,IN,direct_anchor_exact_rxnorm
5807,1182,aspergillus fumigatus,IN,direct_anchor_exact_rxnorm
5810,1329940,aspergillus flavus var. oryzae,IN,unique_convergent_term_evidence
5813,1191,aspirin,IN,direct_anchor_exact_rxnorm
5834,18451,astaxanthin,IN,direct_anchor_exact_rxnorm
5836,42328,astemizole,IN,direct_anchor_exact_rxnorm
5840,2532931,astragalus propinquus root polysaccharides,IN,unique_convergent_term_evidence
5848,1652103,asunaprevir,IN,direct_anchor_exact_rxnorm
5853,1862951,grapiprant,IN,unique_convergent_term_evidence
5865,2747209,atacicept,IN,direct_anchor_exact_rxnorm
5873,5553,hydroxyzine,IN,unique_convergent_term_evidence
5875,343047,atazanavir,IN,direct_anchor_exact_rxnorm
5876,343047,atazanavir,IN,direct_anchor_exact_rxnorm
5883,1202,atenolol,IN,direct_anchor_exact_rxnorm
5888,1792776,atezolizumab,IN,direct_anchor_exact_rxnorm
5895,1011,"lymphocyte immune globulin, anti-thymocyte globulin",IN,direct_anchor_exact_rxnorm
5896,11289,warfarin,IN,unique_convergent_term_evidence
5901,2677916,atidarsagene autotemcel,IN,direct_anchor_exact_rxnorm
5904,2737481,atinvicitinib,IN,direct_anchor_exact_rxnorm
5905,18475,atipamezole,IN,direct_anchor_exact_rxnorm
5906,18475,atipamezole,IN,direct_anchor_exact_rxnorm
5913,6470,lorazepam,IN,direct_anchor_exact_rxnorm
5921,2174524,atlantic halibut preparation,IN,unique_convergent_term_evidence
5922,889591,mackerel allergenic extract,IN,unique_convergent_term_evidence
5936,2571813,atogepant,IN,direct_anchor_exact_rxnorm
5938,2461338,atoltivimab,IN,direct_anchor_exact_rxnorm
5940,38400,atomoxetine,IN,direct_anchor_exact_rxnorm
5944,83367,atorvastatin,IN,direct_anchor_exact_rxnorm
5945,83367,atorvastatin,IN,direct_anchor_exact_rxnorm
5947,59639,atosiban,IN,direct_anchor_exact_rxnorm
5948,59639,atosiban,IN,direct_anchor_exact_rxnorm
5950,60212,atovaquone,IN,direct_anchor_exact_rxnorm
5951,318,adenosine triphosphate,IN,unique_convergent_term_evidence
5959,1307719,atractylodes lancea root extract,IN,unique_convergent_term_evidence
5960,1305643,atractylodes japonica root oil,IN,direct_anchor_exact_rxnorm
5963,1218,atracurium,IN,direct_anchor_exact_rxnorm
5964,1218,atracurium,IN,direct_anchor_exact_rxnorm
5965,2710449,atrasentan,IN,direct_anchor_exact_rxnorm
5971,1007761,efavirenz / emtricitabine / tenofovir disoproxil,MIN,direct_anchor_exact_rxnorm
5972,852074,wing scale pollen extract,IN,unique_convergent_term_evidence
5973,852087,shad scale pollen extract,IN,unique_convergent_term_evidence
5974,852096,lens scale pollen extract,IN,unique_convergent_term_evidence
5975,897304,allscale pollen extract,IN,unique_convergent_term_evidence
5976,897316,saltbush pollen extract,IN,unique_convergent_term_evidence
5978,1223,atropine,IN,direct_anchor_exact_rxnorm
5982,7213,ipratropium,IN,direct_anchor_exact_rxnorm
5983,1009,antithrombin iii,IN,direct_anchor_exact_rxnorm
5985,18516,attapulgite,IN,direct_anchor_exact_rxnorm
5999,2670644,repotrectinib,IN,direct_anchor_exact_rxnorm
6004,1227,auranofin,IN,direct_anchor_exact_rxnorm
6016,4980,aurothioglucose,IN,direct_anchor_exact_rxnorm
6218,1606218,daclatasvir,IN,unique_convergent_term_evidence
6223,2645108,avacincaptad pegol,IN,direct_anchor_exact_rxnorm
6224,2645108,avacincaptad pegol,IN,direct_anchor_exact_rxnorm
6225,2572100,avacopan,IN,direct_anchor_exact_rxnorm
6229,2565814,avalglucosidase alfa,IN,direct_anchor_exact_rxnorm
6231,1291301,avanafil,IN,direct_anchor_exact_rxnorm
6234,2272107,avapritinib,IN,direct_anchor_exact_rxnorm
6238,253337,bevacizumab,IN,direct_anchor_exact_rxnorm
6240,2045726,avatrombopag,IN,direct_anchor_exact_rxnorm
6241,2045726,avatrombopag,IN,direct_anchor_exact_rxnorm
6248,1875534,avelumab,IN,direct_anchor_exact_rxnorm
6249,1309702,avena sativa flowering top extract,IN,unique_convergent_term_evidence
6250,852114,cultivated oat pollen extract,IN,unique_convergent_term_evidence
6263,1603834,avibactam,IN,direct_anchor_exact_rxnorm
6264,1603834,avibactam,IN,direct_anchor_exact_rxnorm
6270,1661561,avilamycin,IN,direct_anchor_exact_rxnorm
6273,2591797,aviscumine,IN,direct_anchor_exact_rxnorm
6281,45045,avobenzone,IN,direct_anchor_exact_rxnorm
6282,1311611,avocado oil,IN,unique_convergent_term_evidence
6283,228790,dutasteride,IN,direct_anchor_exact_rxnorm
6290,1427086,avotermin,IN,direct_anchor_exact_rxnorm
6300,2714515,avutometinib,IN,direct_anchor_exact_rxnorm
6301,2714515,avutometinib,IN,direct_anchor_exact_rxnorm
6305,1603839,avibactam / ceftazidime,MIN,direct_anchor_exact_rxnorm
6309,2691526,axatilimab,IN,direct_anchor_exact_rxnorm
6313,1987398,axicabtagene ciloleucel,IN,direct_anchor_exact_rxnorm
6317,1242999,axitinib,IN,direct_anchor_exact_rxnorm
6339,1251,azacitidine,IN,unique_convergent_term_evidence
6349,1307952,azadirachta indica flower extract,IN,direct_anchor_exact_rxnorm
6350,1307640,azadirachta indica leaf extract,IN,unique_convergent_term_evidence
6366,2601502,azaperone,IN,direct_anchor_exact_rxnorm
6372,1029,apazone,IN,unique_convergent_term_evidence
6381,18600,azatadine,IN,direct_anchor_exact_rxnorm
6382,214265,azatadine / pseudoephedrine,MIN,direct_anchor_exact_rxnorm
6383,1256,azathioprine,IN,direct_anchor_exact_rxnorm
6430,14448,3-iodobenzylguanidine,IN,direct_anchor_exact_rxnorm
6432,618278,azelate,IN,unique_convergent_term_evidence
6434,18603,azelastine,IN,direct_anchor_exact_rxnorm
6435,1291859,azelastine / fluticasone,MIN,direct_anchor_exact_rxnorm
6447,1114112,azficel-t,IN,direct_anchor_exact_rxnorm
6449,18609,azidocillin,IN,direct_anchor_exact_rxnorm
6451,1091643,azilsartan,IN,direct_anchor_exact_rxnorm
6452,1235143,azilsartan / chlorthalidone,MIN,direct_anchor_exact_rxnorm
6457,402580,azintamide,IN,direct_anchor_exact_rxnorm
6462,18631,azithromycin,IN,direct_anchor_exact_rxnorm
6463,18631,azithromycin,IN,direct_anchor_exact_rxnorm
6464,18631,azithromycin,IN,direct_anchor_exact_rxnorm
6465,18631,azithromycin,IN,direct_anchor_exact_rxnorm
6466,1266,azlocillin,IN,direct_anchor_exact_rxnorm
6467,1266,azlocillin,IN,direct_anchor_exact_rxnorm
6471,1009015,amlodipine / olmesartan,MIN,direct_anchor_exact_rxnorm
6472,18651,azosemide,IN,direct_anchor_exact_rxnorm
6477,1272,aztreonam,IN,direct_anchor_exact_rxnorm
6500,18687,bacampicillin,IN,direct_anchor_exact_rxnorm
6501,18687,bacampicillin,IN,direct_anchor_exact_rxnorm
6502,897332,groundsel pollen extract,IN,unique_convergent_term_evidence
6506,2359256,bacillus amyloliquefaciens,IN,direct_anchor_exact_rxnorm
6511,221050,"bcg, live, tice strain",IN,unique_convergent_term_evidence
6513,2600050,bacillus clausii,IN,direct_anchor_exact_rxnorm
6514,1311119,bacillus subtilis,IN,direct_anchor_exact_rxnorm
6516,1291,bacitracin,IN,direct_anchor_exact_rxnorm
6517,1363718,bacitracin methylene disalicylate,IN,direct_anchor_exact_rxnorm
6519,1292,baclofen,IN,direct_anchor_exact_rxnorm
6562,10831,sulfamethoxazole / trimethoprim,MIN,direct_anchor_exact_rxnorm
6579,1592893,baicalein,IN,direct_anchor_exact_rxnorm
6587,1368134,bakuchiol,IN,direct_anchor_exact_rxnorm
6598,1484957,factor ix / factor vii / factor x / protein c / protein s / prothrombin,MIN,direct_anchor_exact_rxnorm
6609,2197842,baloxavir,IN,direct_anchor_exact_rxnorm
6610,2099995,baloxavir marboxil,IN,direct_anchor_exact_rxnorm
6611,18747,balsalazide,IN,direct_anchor_exact_rxnorm
6612,18747,balsalazide,IN,direct_anchor_exact_rxnorm
6613,,,,ambiguous_legacy_anchor_evidence
6617,2123125,erdafitinib,IN,direct_anchor_exact_rxnorm
6621,1367176,bambermycins,IN,direct_anchor_exact_rxnorm
6623,,,,ambiguous_legacy_anchor_evidence
6624,18751,bambuterol,IN,direct_anchor_exact_rxnorm
6626,1321,bamethan,IN,direct_anchor_exact_rxnorm
6627,1321,bamethan,IN,direct_anchor_exact_rxnorm
6628,18752,bamifylline,IN,direct_anchor_exact_rxnorm
6629,18752,bamifylline,IN,direct_anchor_exact_rxnorm
6631,18753,bamipine,IN,direct_anchor_exact_rxnorm
6633,18753,bamipine,IN,direct_anchor_exact_rxnorm
6636,2463114,bamlanivimab,IN,direct_anchor_exact_rxnorm
6654,46795,barbexaclone,IN,direct_anchor_exact_rxnorm
6655,1325,barbital,IN,direct_anchor_exact_rxnorm
6656,1325,barbital,IN,direct_anchor_exact_rxnorm
6660,2047232,baricitinib,IN,direct_anchor_exact_rxnorm
6661,1311067,barium,IN,direct_anchor_exact_rxnorm
6662,1331,barium sulfate,IN,direct_anchor_exact_rxnorm
6665,1006510,barley malt allergenic extract,IN,unique_convergent_term_evidence
6666,1306883,barley malt syrup,IN,direct_anchor_exact_rxnorm
6668,39879,mepirodipine,IN,unique_convergent_term_evidence
6679,196102,basiliximab,IN,direct_anchor_exact_rxnorm
6685,852124,fivehorn smotherweed pollen extract,IN,unique_convergent_term_evidence
6686,852593,burning bush pollen extract,IN,unique_convergent_term_evidence
6695,1306190,batilol,IN,direct_anchor_exact_rxnorm
6709,2743398,baxdrostat,IN,direct_anchor_exact_rxnorm
6715,1441386,bazedoxifene,IN,direct_anchor_exact_rxnorm
6716,1441386,bazedoxifene,IN,direct_anchor_exact_rxnorm
6740,221050,"bcg, live, tice strain",IN,unique_convergent_term_evidence
6780,2592360,bebtelovimab,IN,direct_anchor_exact_rxnorm
6784,115238,becaplermin,IN,direct_anchor_exact_rxnorm
6790,18846,beclamide,IN,direct_anchor_exact_rxnorm
6794,1347,beclomethasone,IN,direct_anchor_exact_rxnorm
6795,2747290,beclomethasone / formoterol / glycopyrronium,MIN,direct_anchor_exact_rxnorm
6796,1347,beclomethasone,IN,direct_anchor_exact_rxnorm
6802,1364504,bedaquiline,IN,direct_anchor_exact_rxnorm
6803,1364504,bedaquiline,IN,direct_anchor_exact_rxnorm
6807,253157,bee pollen,IN,direct_anchor_exact_rxnorm
6810,1356,beeswax,IN,direct_anchor_exact_rxnorm
6811,899359,sugar beet allergenic extract,IN,unique_convergent_term_evidence
6823,1307569,beheneth-10,IN,direct_anchor_exact_rxnorm
6824,1368204,behenate,IN,direct_anchor_exact_rxnorm
6832,2387834,belantamab mafodotin,IN,direct_anchor_exact_rxnorm
6836,1112973,belatacept,IN,direct_anchor_exact_rxnorm
6838,1543543,belinostat,IN,direct_anchor_exact_rxnorm
6841,1092437,belimumab,IN,direct_anchor_exact_rxnorm
6846,1306193,bellis perennis flower extract,IN,direct_anchor_exact_rxnorm
6853,134547,bendamustine,IN,direct_anchor_exact_rxnorm
6856,2564025,belumosudil,IN,direct_anchor_exact_rxnorm
6859,2567226,belzutifan,IN,direct_anchor_exact_rxnorm
6871,280611,bemiparin,IN,direct_anchor_exact_rxnorm
6875,1306115,bemotrizinol,IN,direct_anchor_exact_rxnorm
6876,2282403,bempedoic acid,IN,direct_anchor_exact_rxnorm
6878,1361,benactyzine,IN,direct_anchor_exact_rxnorm
